,iht2,kziht2,iht3,kziht3,iht4,kziht4,iht5,kziht5
21,3.597441454012328e-05,0.0001315598841232964,0.009326644384961582,0.00035016080526075426,0.19726947743055123,0.0033051129854872224,5.729429181069211,0.009686202884879026
22,2.142560054800837e-05,9.198802416032945e-05,0.0070557451223547145,0.00025653286328842996,0.16902340608582733,0.003109196457358445,5.578245620523703,0.015872945515109555
23,1.2848230816948382e-05,6.407448493449962e-05,0.005351121145631229,0.00018843165596866169,0.14508185149402933,0.002973018398873777,5.603957659295419,0.012492982897601375
24,7.719142127663429e-06,4.510979539459179e-05,0.004068182817028185,0.0001381501763373579,0.12473613848174495,0.00286469018856561,5.486648184579415,0.010683947006364632
25,4.70077274748717e-06,3.168663510278268e-05,0.0030993315188111497,0.00010171918242371262,0.10741297261186113,0.002792300786713097,5.510037233687452,0.009552983344653288
26,2.8510269626696952e-06,2.2275477787172076e-05,0.00236663005351216,7.500308757726934e-05,0.09263571657209389,0.002736094677360751,5.421450401339525,0.008819476052215154
27,1.7892313439518914e-06,1.5602414985921393e-05,0.0018105817836266405,5.530963824160648e-05,0.08000508859291802,0.0026998495899929575,5.497974778064047,0.014978278266104317
28,1.1326475209771476e-06,1.1020066710772331e-05,0.00138777226512465,4.0863284094517576e-05,0.06919289997270307,0.002659134859368836,5.4405708808267015,0.011851702762242941
29,7.50350086924992e-07,7.716409563933209e-06,0.0010655171909898888,3.0137890188564558e-05,0.05992110431253167,0.0026378976068336525,5.482403578453659,0.012101988028984014
30,4.988592060815222e-07,5.434749525245961e-06,0.0008196846942672921,2.2290205738353693e-05,0.05195997188474543,0.0025996951742862672,5.520840020366243,0.01368185360659478
31,3.927592618072738e-07,3.835052216136742e-06,0.0006314647154301428,1.6531491645243087e-05,0.04511134095161068,0.00257960614455981,5.627456722229771,0.011273149504048565
32,2.9295957137451787e-07,2.7034864960056486e-06,0.00048730123385979263,1.2262860924675805e-05,0.0392138267928839,0.0025701132345966092,5.714274176253681,0.009892255353610893
33,2.335749050128961e-07,1.904344853956082e-06,0.0003764838352050985,9.103444349271263e-06,0.03412691833116435,0.0025578763789764424,5.875930050778127,0.011524305832292017
34,2.234821292955491e-07,1.343056773756245e-06,0.0002914064228575685,6.7364509089182515e-06,0.029735223999974712,0.002582073055045139,6.024275529831383,0.01342904541289474
35,2.119773578570042e-07,9.505872973541803e-07,0.00022578678644312344,4.980672803173801e-06,0.025936287514655865,0.002556193533685207,6.257056167056288,0.010894921488416025
36,1.8537402582567577e-07,6.727533828172291e-07,0.00017525420829132192,3.7045645451695426e-06,0.022648544020089815,0.002548846223072762,6.485502102148326,0.009623693093472838
37,1.8544492965933985e-07,4.777700838275476e-07,0.00013613333067203444,2.7545378813221933e-06,0.019797763541028066,0.002557582881806101,6.805941703036321,0.012192572973296088
38,1.8724695774812863e-07,3.392439281390625e-07,0.00010590768313865579,2.053016062487632e-06,0.01732491208329889,0.0025319205692761093,7.177312652096187,0.010328244726107766
39,2.083976425938337e-07,2.42463088918987e-07,8.251894472357716e-05,1.5320305023284906e-06,0.015175809089101138,0.0025307284451180617,7.5993336830490525,0.01202673145953852
40,2.1806515997918354e-07,1.7346653716941418e-07,6.436819905634853e-05,1.1402858498141585e-06,0.013307427175089193,0.0025374470684093125,8.155122709028655,0.013401108491328225
41,1.926558609568711e-07,1.253822286000963e-07,5.0274277620502894e-05,8.525022195534153e-07,0.011679781731661718,0.002531586679569591,8.707075197564594,0.011095292487355373
42,1.963055265441893e-07,9.071627190181792e-08,3.935869731373466e-05,6.394669213109588e-07,0.010261933166109674,0.0025423617399605884,9.462994221716645,0.009795027869131537
43,2.1319512603103932e-07,6.605756580489685e-08,3.0865943317825406e-05,4.81791559926255e-07,0.009023980728360892,0.002532398788319,10.18703952906604,0.012198246498070352
44,2.0013293673009345e-07,4.8612652133372056e-08,2.4243022545375033e-05,3.636236893530661e-07,0.00794362384724671,0.002528630604399614,11.075992933162093,0.014889197119523367
45,2.017503720493561e-07,3.656719057587201e-08,1.9068864060374223e-05,2.7764214312643347e-07,0.006998438306171061,0.002523739491033075,11.91307021128366,0.012581873510851254
46,1.855190116842738e-07,2.8550360005857388e-08,1.5065644593889511e-05,2.129698116363879e-07,0.006171572865676766,0.002531241783527478,13.162429864746004,0.01233014160551564
47,1.8323528404568844e-07,2.2894719559854745e-08,1.1934450781277584e-05,1.6581182166894942e-07,0.005446961471508569,0.0025250108242946875,14.616431226205561,0.011740779315905751
48,2.029817790759529e-07,1.8806554218444064e-08,9.521618035333847e-06,1.3047037486991433e-07,0.004812203008589264,0.002522314765826143,16.96378577491932,0.010119642868866494
49,2.2379871967921517e-07,1.5705913515031605e-08,7.645592607332843e-06,1.0374759523662044e-07,0.004254615790135852,0.002519976595589945,19.86546589341726,0.009151020561764917
50,1.854492591545542e-07,1.4439126877018696e-08,6.065188478603933e-06,8.410413981569691e-08,0.003765239172705727,0.0025159943467847547,24.15412232500845,0.012428610780361202
51,2.097761289367848e-07,1.2747470441474915e-08,4.969269389360454e-06,6.954142612629205e-08,0.003334654555084038,0.0025148328537204084,29.723927853483517,0.010383334554716208
52,2.2250598654625403e-07,1.2544440594572035e-08,3.961278676406558e-06,5.840651377629748e-08,0.002956158110176569,0.0025214924081335913,37.2660387545376,0.00919686946070521
53,1.9621597056785905e-07,1.1790513895368849e-08,3.295381522061548e-06,5.05079112804346e-08,0.002622477061106031,0.0025179116023377386,47.0039305664171,0.008520432568083713
54,2.168090494106274e-07,1.1307364570667484e-08,2.7548631175714546e-06,4.444486969322111e-08,0.002328508945443384,0.002535169747106182,60.10853808950687,0.01095326738373425
55,2.1118462237723454e-07,1.1576640798580995e-08,2.3079143935691972e-06,4.033212405722225e-08,0.0020689876907367035,0.002549090921561871,77.17141779855567,0.013366585887297593
56,2.1654094981869848e-07,1.1617107017826712e-08,1.988950123108187e-06,3.90933610254759e-08,0.0018402903918179432,0.0025284632297153404,100.3577860650471,0.01097143259967439
57,2.0948030484367752e-07,1.1387415081307753e-08,1.6591346560856565e-06,3.675824126073233e-08,0.0016376453446955322,0.00252862636625724,127.44791140854122,0.00952899567338645
58,1.8350963772782046e-07,1.2019228910434928e-08,1.5376007029568318e-06,3.5468695225260673e-08,0.0014587809511424985,0.0025278504105463407,164.4495794517223,0.014686860743038845
59,1.8919022793314644e-07,1.0790563856393244e-08,1.3469424201651978e-06,3.487069512564452e-08,0.0013001375964340595,0.002524226029030671,213.8153155497388,0.01324709160865038
60,1.883953332456401e-07,1.0869280543902273e-08,1.1700426685704005e-06,3.343350714057315e-08,0.0011600965555690016,0.00253686616279286,280.65263459647247,0.011220170933334455
61,1.9370893456752306e-07,1.0612539919724493e-08,1.1146966050522136e-06,3.396454215824959e-08,0.0010355822126683917,0.002545983158132786,361.819373768023,0.009815394856813266
62,2.3031856729606888e-07,1.1254940347563626e-08,1.0332217074044089e-06,3.3595771640373956e-08,0.0009253378884567446,0.0025460739507582025,471.5189978882473,0.011438370978537974
63,2.1043746648773477e-07,1.154225707213747e-08,9.875548636948899e-07,3.3661770563982436e-08,0.0008272631363446519,0.0025440052965666838,616.9785166155591,0.00979659644584288
64,2.0206357037101465e-07,1.147086094416219e-08,9.07602111035928e-07,3.314309227893222e-08,0.0007402814585310588,0.0025433368403779506,815.2105085440579,0.008833490296922432
65,1.8542201117825416e-07,1.1359707359969554e-08,8.618482841388464e-07,3.400529692736283e-08,0.0006627792430440849,0.0025092952400744208,1078.5116519130033,0.008315769558008446
66,1.950027022445018e-07,1.0411095126688599e-08,8.303879216934696e-07,3.347531886264815e-08,0.0005939698730053541,0.002531714590559508,1429.9353965095897,0.009687611568489535
67,2.0360774378009447e-07,1.0731440926468466e-08,8.257609460990977e-07,3.408405351517172e-08,0.000532486495562247,0.00254056472929568,1897.9318086209623,0.01136064237671382
68,1.8037004435724832e-07,1.0891839530569389e-08,8.07964776320704e-07,3.374534055010143e-08,0.0004779042413008845,0.0025293924168645005,2519.089573619683,0.011004052644502858
69,2.1048633919318895e-07,1.126159181312155e-08,7.856916028127078e-07,3.442253201211386e-08,0.00042909085233831996,0.0025286818595915495,3347.774980213423,0.009470645243322086
70,2.3747955881300326e-07,1.1714328259219288e-08,8.103474322408073e-07,3.4557914350489386e-08,0.00038561897583329406,0.0025183875030409548,4450.125022800089,0.012852685343133254
71,2.145940823562734e-07,1.1234349227687995e-08,8.090092398259372e-07,3.4475612558646345e-08,0.0003467134063270834,0.002512235381722369,5921.613439947864,0.01289273949549287
72,2.3577666847225646e-07,1.1115437304380078e-08,8.105751909268845e-07,3.3047817177011156e-08,0.0003119846874308367,0.0025153406389850736,7881.717563076844,0.010658747487095974
73,2.00926318990341e-07,1.1068184916019618e-08,7.887393612296798e-07,3.273705351190782e-08,0.00028087071622718754,0.002508681212008998,10497.008551768336,0.009437203726829192
74,2.2789808440104718e-07,1.0917063536842224e-08,7.702929992866507e-07,3.334106363707721e-08,0.00025307213531111194,0.0025207445914642137,13989.95075829825,0.009521698159076419
75,1.9715290109592728e-07,1.1141591567062097e-08,7.621095107821369e-07,3.2820950636494376e-08,0.00022814310192986162,0.002525135114957155,18651.76336015144,0.01476250179562946
76,2.1658279618588826e-07,1.0692882394170933e-08,8.085364205516861e-07,3.418804267885434e-08,0.00020578894209119907,0.0025366485996971312,24875.222737322012,0.011679087921038521
77,1.6682379941209622e-07,1.0202960692888432e-08,7.57604113046208e-07,3.444249387440027e-08,0.00018571763552732238,0.002532411961080389,33165.14037515354,0.009993801022450543
78,1.855691221204402e-07,1.0391375661647886e-08,7.723892616570653e-07,3.450212861436267e-08,0.0001677842694274553,0.0025245180709114017,44215.17225904073,0.012339635887160007
79,1.9639595787044688e-07,1.1128132163447524e-08,7.524787841899874e-07,3.468709679555655e-08,0.00015158225996090454,0.0025461026345068765,58989.6651127203,0.01304245455539203
80,1.749338565919975e-07,1.0632836642522524e-08,7.505685724851993e-07,3.3905460007540326e-08,0.0001371289123533423,0.0025519938163345605,78720.8493745366,0.010802258497395698
81,1.7544761099927787e-07,1.1091480737204097e-08,7.909320938713382e-07,3.422143042325742e-08,0.00012404392668849805,0.0025312846217967373,105062.40047228358,0.010931143259755874
82,2.278162743578547e-07,1.1376974115912308e-08,7.379617511567618e-07,3.3139904383491944e-08,0.00011239086444183982,0.0025300381079351743,140209.89377210307,0.011767450955656407
83,2.096918952296687e-07,1.1495654473765816e-08,7.398854724317946e-07,3.196845395387704e-08,0.0001017697116085001,0.0025506936944590343,187162.30137416863,0.009901218332123714
84,2.0005580711469992e-07,1.0857840141513214e-08,7.870747179402789e-07,3.261728883596723e-08,9.229956769603359e-05,0.0025458262920212125,249899.71057281923,0.008974077163448484
85,1.9251124684550748e-07,1.0752322114810632e-08,7.829444464433906e-07,3.364457280004739e-08,8.368080316490958e-05,0.002538539501682943,333677.33070724993,0.008650276981794148
86,2.0417216996841734e-07,1.0579786309976772e-08,7.706137942537062e-07,3.443373698337317e-08,7.602535294784001e-05,0.0025322145815570474,445581.9430052978,0.008131272765071142
87,2.3175873690642743e-07,1.0708072970154131e-08,8.257298917136705e-07,3.35054444488298e-08,6.910595189893325e-05,0.0025243061783766824,594952.7879623164,0.007788036901222762
88,1.7648715471754285e-07,1.0905239481014108e-08,8.229752462392642e-07,3.370682903236565e-08,6.271909472477443e-05,0.0025167730707739257,769239.9166448939,0.01451610915247587
89,2.1304199342127966e-07,1.0827910037791732e-08,8.07278436737345e-07,3.2367648546410574e-08,5.705949938967241e-05,0.002525906977122512,1009375.719651675,0.01155420803504365
90,1.990617000109522e-07,1.0784019092779362e-08,7.968485819974632e-07,3.2842772318772715e-08,5.1946672176538456e-05,0.002522154117420629,1329403.9671703894,0.009915294115213392
91,1.7978321543035124e-07,1.0785236445298549e-08,7.763574020084806e-07,3.3288643509387353e-08,4.7334121947823284e-05,0.0025279462800767132,1754602.4779815734,0.008912725822049501
92,2.019612059973591e-07,1.0242719936056379e-08,7.473975676707873e-07,3.346814852623941e-08,4.3159212085933896e-05,0.002539314030804519,2317295.8563041124,0.008317715332787747
93,2.0512561898170512e-07,1.0539432835682553e-08,7.549502507942486e-07,3.240072186874961e-08,3.9316501419530795e-05,0.0025536920082597303,3063473.7055887263,0.009462104236660992
94,1.7479866248387535e-07,1.0820930262070274e-08,7.675281164806904e-07,3.2754668610458675e-08,3.593550393748911e-05,0.0025425858066742157,4050342.624246586,0.00842259020259166
95,2.2308784987744167e-07,1.0571980997885769e-08,7.716824254938191e-07,3.316297011293693e-08,3.281648905099584e-05,0.002548929527413226,5358551.945264002,0.007916813442191339
96,2.2335854505907607e-07,1.06360169573396e-08,7.934141654759716e-07,3.335787081647659e-08,3.0017745084773326e-05,0.0025275048668251528,7088459.060200001,0.007619294312940185
97,1.8536407509165495e-07,1.1161030399508395e-08,7.436093103572049e-07,3.4320826149257764e-08,2.7473587486613644e-05,0.0025360228805361997,9382029.135251567,0.008782683684047518
98,2.069193166652619e-07,1.0978401683018837e-08,7.778666181193693e-07,3.482174801079086e-08,2.5121744629182525e-05,0.0025189182696499822,12415675.571407462,0.00805426652014432
99,2.2818471816393895e-07,1.1067083480899446e-08,7.995686212116448e-07,3.363022489567927e-08,2.3024803978355866e-05,0.002518016283674612,16438082.536990985,0.007648946190096547
100,1.7581987137068034e-07,1.1397275239227573e-08,8.165813888763713e-07,3.266395018545454e-08,2.1092048408152836e-05,0.0025373934190865816,21760109.691197,0.007411719421606647
101,1.8621472396614087e-07,1.1498312842242445e-08,7.693751935280461e-07,3.248372832702424e-08,1.9350924474608454e-05,0.002553068831563596,28818538.56635641,0.009568380056045697
102,2.0284444680570975e-07,1.1762334432568995e-08,8.530084587055787e-07,3.212755883870293e-08,1.7844736995250178e-05,0.002542559339965143,38159472.402628206,0.008383015032623852
103,2.0170666152893042e-07,1.2172080170599245e-08,8.252111231882935e-07,3.2448738072963846e-08,1.642809343833317e-05,0.002551317483188984,50551947.78971594,0.007859587161959431
104,2.068082855832044e-07,1.1945534433369643e-08,8.395903527558505e-07,3.2094390455105655e-08,1.5066730788324356e-05,0.002547928316652459,66959151.88268507,0.007544216032057278
105,1.90503224398729e-07,1.1416083948768431e-08,8.291028392356075e-07,3.2657102316743416e-08,1.3891434891008503e-05,0.00254900954286363,88734910.62599409,0.0073431546192279425
106,1.976914871207665e-07,1.159811326609467e-08,7.849486648672354e-07,3.1713133691023746e-08,1.278221059514591e-05,0.002537474417304808,117573967.1106797,0.007184461632149538
107,2.0435077274132355e-07,1.0990281843415107e-08,7.334875299194835e-07,3.095956540715977e-08,1.1846170149060287e-05,0.002537293814695159,155863195.54708526,0.007123910115126747
108,1.5915765038006027e-07,1.147440329868635e-08,7.387786476404325e-07,3.13586111856919e-08,1.097250282153425e-05,0.002537206247487177,204447677.6308019,0.007059642697124691
109,1.8940751582542745e-07,1.2123514290610587e-08,7.736897332264504e-07,3.232220248964937e-08,1.0167035647059717e-05,0.0025403430255166166,271808455.4959274,0.00700871795012874
110,1.9393636542561732e-07,1.1962599270183314e-08,7.34101841872008e-07,3.2115683094962335e-08,9.406787640374198e-06,0.0025274309014628325,356687855.9904412,0.006936552753530116
111,1.7905079358217376e-07,1.1902722060684746e-08,7.951173047173226e-07,3.2568559446000725e-08,8.748679046155465e-06,0.0025220272770984926,472341815.68531746,0.011499913902254001
112,1.8003122323080528e-07,1.2199806233302612e-08,7.330997083826876e-07,3.2058180280228065e-08,8.106059366138558e-06,0.002535628756771759,622682419.8679141,0.009601804374897866
113,1.9475120765036717e-07,1.2091477930319163e-08,7.641400177875205e-07,3.180955243611497e-08,7.609599793889272e-06,0.002527922855766599,829305982.1153691,0.008616268516290444
114,1.933136646681281e-07,1.1073661001238317e-08,7.63325780078202e-07,3.0406817147301875e-08,7.055740410032302e-06,0.0025342233799754478,1106355776.1755178,0.008058755757438852
115,1.8819980643275632e-07,1.1112900736901543e-08,7.441201107353218e-07,3.173921592010482e-08,6.547676731635023e-06,0.0025198090779480643,1456257113.689351,0.01151021101777372
116,2.034117534095887e-07,1.1091823810368722e-08,6.899380519811993e-07,3.2060066920563796e-08,6.114058568224583e-06,0.002522464567435948,1931672507.9565747,0.011166763534849094
117,2.052846932886547e-07,1.1120789427395449e-08,7.544683414202114e-07,3.1688354912807166e-08,5.7438813099984765e-06,0.0025238164370209567,2570976423.2461042,0.009586221542504079
118,1.946007731545771e-07,1.094446627507371e-08,7.931006644491048e-07,3.2520064438367664e-08,5.424227959636409e-06,0.002529682969896736,3433035829.517052,0.008661939965153943
119,1.8282878657713674e-07,1.0947663776632899e-08,8.533174021069688e-07,3.2792501728396994e-08,5.073664287835066e-06,0.0025393938407349548,4589523581.937484,0.011526085184523497
120,2.0034169583897945e-07,1.1335588579904019e-08,7.824605794038741e-07,3.280443597559032e-08,4.80705227381811e-06,0.0025426746189673027,6136040245.622603,0.011240121309369718
121,2.0226184887669355e-07,1.136799972024188e-08,7.77973861692863e-07,3.3614351049960334e-08,4.489541050283075e-06,0.002542042938384242,8207702201.462407,0.009780042668147111
122,2.0249795346559242e-07,1.071759547921049e-08,8.538542482420467e-07,3.274168369673735e-08,4.242048867706029e-06,0.0025306015413655287,10977415572.185955,0.008938378397732975
123,1.8840175606115153e-07,1.0064691465134571e-08,7.90785004366985e-07,3.2941143761346035e-08,3.998725921741875e-06,0.002525258509416756,14687722173.714197,0.011596071081166046
124,2.0972268937292755e-07,1.0845007589451485e-08,7.455125462862877e-07,3.202784350762711e-08,3.876264192459925e-06,0.00252587791355809,19648570295.056965,0.009670231090938081
125,2.09849016145412e-07,1.0328530352807131e-08,7.884827289994096e-07,3.2732070766399554e-08,3.71823808858451e-06,0.0025487801031971254,26294891152.417953,0.008714959848054234
126,1.981979549577293e-07,1.121993981523399e-08,7.611459752175869e-07,3.157856795841625e-08,3.4903774891414194e-06,0.002539218664347058,35182995311.769295,0.011595509369702203
127,2.130181082227288e-07,1.1646508345245624e-08,7.185731462878664e-07,3.216759207364079e-08,3.302389333179902e-06,0.002532693444509214,47092718783.18255,0.011618965056146376
128,2.1135214904279384e-07,1.07413342186713e-08,7.80386061608532e-07,3.246218916763669e-08,3.17067520111262e-06,0.002530369300393003,63022190303.275764,0.009926690972228027
129,2.3105812007434738e-07,1.0631620860608047e-08,7.42931841408199e-07,3.414826595183149e-08,2.9780544426988145e-06,0.00252851117539512,84370319490.87384,0.008870320808103061
130,2.0598215029661528e-07,1.0322110015107428e-08,7.89563884146066e-07,3.4319927938134516e-08,3.01799466788388e-06,0.002536659659000835,112930351377.56143,0.009391083841167318
131,2.060481078852156e-07,1.0752530525639338e-08,7.709029430946899e-07,3.406664112985037e-08,2.8885122690602697e-06,0.0025298737658923853,151212170456.58835,0.0091167525738723
132,2.2153855589330968e-07,1.1019969627947818e-08,7.351418466178695e-07,3.4095896921112e-08,2.7485283125940647e-06,0.0025240643249398744,202436114321.1669,0.008420233663293144
133,2.1731508303599365e-07,1.0422087566568692e-08,8.509487278739569e-07,3.397322676997624e-08,2.5559831493420064e-06,0.0025177777581533094,271108085275.90747,0.007912714167098302
134,1.9191151904696534e-07,9.704300606710574e-09,7.733359578570626e-07,3.296585657991094e-08,2.5005204122590912e-06,0.002536187549572264,363018577425.9146,0.007613050686963713
135,2.2016342798279308e-07,1.0660743168688955e-08,7.476726267746034e-07,3.345357199326171e-08,2.4903733454393192e-06,0.0025302363470022,486258992654.26624,0.0073664769568730385
136,1.8234599010369706e-07,1.046867695601151e-08,7.631072355561503e-07,3.3647537481691913e-08,2.3783010556195325e-06,0.0025310616842486194,651239110632.3964,0.008112895486624343
137,1.8749246579770298e-07,1.0588099857741717e-08,7.034653471551989e-07,3.1438170243266434e-08,2.260475190734296e-06,0.002532509826004806,872497703143.6752,0.008166445870550229
138,2.2050347565022288e-07,1.0485238860594035e-08,7.21565243628219e-07,3.144501347045439e-08,2.3597972697457164e-06,0.002540310847181628,1168764935340.3706,0.007833212344095161
139,1.7627959203438842e-07,9.769751074919067e-09,7.763239952294054e-07,3.188514959909588e-08,2.1551636222143075e-06,0.00252291448855961,1566175908288.6838,0.007491154210354063
140,2.024906703656647e-07,1.0154369505871948e-08,7.942492594625054e-07,3.200024726326478e-08,2.124201750495108e-06,0.0025264228486819164,2098439476529.6743,0.007279980419745109
141,1.8623521248335308e-07,1.090211903660666e-08,7.756229486187644e-07,3.253729439996306e-08,2.1120079910069174e-06,0.0025169350044370537,2812558735978.5767,0.011529759693069122
142,1.9081438810777264e-07,1.0697700434076936e-08,7.826249950405556e-07,3.263764310388193e-08,2.125874466548204e-06,0.002515268336226512,3769222169774.7456,0.011765519701350131
143,2.0577852495689174e-07,1.0846442338509496e-08,7.99790509340286e-07,3.185346874347379e-08,2.034681841506845e-06,0.0025178426617372936,5053017203180.523,0.011755978104047706
144,2.098163598748596e-07,1.1206344924480953e-08,7.28689722249554e-07,3.223881449347264e-08,2.053379061903896e-06,0.0025179849039521345,6773433818842.949,0.011781615604795754
145,1.940893423826926e-07,1.0945074763085183e-08,6.660405667872375e-07,3.3446198793595125e-08,1.9993073281109854e-06,0.0024978336967637752,9082704579585.723,0.0099225017536637
146,1.82710715488017e-07,1.0737440341900022e-08,7.574971003422153e-07,3.3032772208997494e-08,1.9850223333263407e-06,0.002509565399042379,12178047221971.973,0.00887766132909598
147,1.7473806801387431e-07,1.0661220441159726e-08,8.479427861991041e-07,3.3037733497048435e-08,1.923198455031549e-06,0.0025091087841949983,16333836317190.098,0.011513346541805042
148,1.686524938027205e-07,1.0792617501046529e-08,8.18312081461682e-07,3.223179674261689e-08,1.8588063994811373e-06,0.002520283709856949,21905830738079.676,0.009809065813461188
149,1.9525957151845613e-07,1.1259915863467553e-08,7.903287642252502e-07,3.245548994881557e-08,1.936397452429061e-06,0.0025183657651403025,29388580166642.72,0.008862766484653764
150,1.948561131868018e-07,1.0292025392221808e-08,8.117768385018297e-07,3.151619786072808e-08,1.8477552120304581e-06,0.002527546701340582,39424235482703.94,0.011433961709541583
151,1.8489643247616216e-07,1.0213867900315808e-08,7.796310904138383e-07,3.32082938729627e-08,1.7980793461701977e-06,0.0025161760569394763,52904835189379.57,0.009731239738487989
152,1.8971477202761552e-07,1.0006883867953262e-08,8.001582378055987e-07,3.253366826948284e-08,1.8212745885426864e-06,0.0025180116524814605,70989782048312.02,0.008776156057913678
153,1.9480067079946653e-07,1.0947811730696291e-08,7.82143855344071e-07,3.28005305240051e-08,1.748992201521216e-06,0.0025510838520034283,95289145008723.02,0.008201349451913784
154,1.5875906956487085e-07,1.0493518101583458e-08,8.170125270042987e-07,3.272201796949476e-08,1.854013116173982e-06,0.0025465206912324272,127898763682368.23,0.007823725529529904
155,2.088995941667245e-07,1.0547556886939436e-08,7.853593233812965e-07,3.2117544734259474e-08,1.7464195903185448e-06,0.002535256766955031,171726094524629.75,0.007539593831334578
156,2.1646117318616314e-07,1.0552115854212259e-08,7.130956165848591e-07,3.202693881675072e-08,1.7587231471287801e-06,0.0025440626665820883,230565694489555.1,0.009418663334820696
157,2.398549362690127e-07,1.052591135468444e-08,7.35262342834356e-07,3.183349306972548e-08,1.6779417453657139e-06,0.002542124584592219,309670640149567.94,0.008434764869776186
158,1.8193237194396693e-07,1.1169525775654655e-08,7.650007696852724e-07,3.425952789658293e-08,1.7537853132834933e-06,0.002547335748280186,415904724226045.7,0.00783056909160986
159,1.86325192647882e-07,1.0633105868599313e-08,7.6049828674498e-07,3.3930142014545725e-08,1.7006454604312194e-06,0.002541413304204333,558771873939395.06,0.007489676344994181
160,2.001582055680911e-07,1.0181726381425911e-08,7.653554681415533e-07,3.365072990665284e-08,1.7281688055109776e-06,0.0025511810721914174,750701024948869.2,0.0073101845378588945
161,2.1138863652450069e-07,1.0565903827794767e-08,7.110562899756364e-07,3.417174512778899e-08,1.6706518002098636e-06,0.0025403723405659872,1008893565879742.1,0.007224929565360151
162,2.432644121858349e-07,1.0702914853620866e-08,7.891119168994202e-07,3.3519617607417225e-08,1.6708614435524446e-06,0.0025342296553662203,1355879891315166.5,0.007088929107236638
163,2.0011518799653803e-07,1.1336067972302653e-08,8.002724819586892e-07,3.3048773655800215e-08,1.718449573045046e-06,0.002532464482487055,1822814061322430.8,0.007011419769310388
164,2.2418962619477397e-07,1.074437633942265e-08,7.648511060762195e-07,3.4016443257931674e-08,1.6887717622392784e-06,0.002531471187154181,2450558866678723.0,0.008553626651799824
165,1.8293934579722993e-07,1.1026275013956847e-08,7.506768063954607e-07,3.4102283103571024e-08,1.607656312095605e-06,0.002527508252734304,3295583962315122.0,0.007853442521189368
