,iht5,kziht5,iht10,kziht10,iht20,kziht20,iht50,kziht50,iht100,kziht100,iht150,kziht150,iht200,kziht200
58,2.4741688456420104e-16,3.2493483677809147e-15,3.440110016867582e-10,3.4099358418447164e-15,645039.8532755761,2.2642834735486933e-14,1.1010152998567994e+16,8.809314167691786e-12,2.1234390348815703e+23,4.073797438103963e-09,3.6572594718744363e+27,2.238642711963234e-07,2.3167732802560992e+30,6.60691257085487e-06
59,1.4790409238214386e-16,3.120034162813467e-15,2.541020786834462e-10,3.0076472013390054e-15,905235.0377929523,1.3946416621093972e-14,2.189053127768614e+16,5.837357351182486e-12,5.5682198891546837e+23,2.9531468925202256e-09,1.129875715274654e+28,1.7332439813907051e-07,8.031519516075095e+30,5.369180042294445e-06
60,8.787222833302365e-17,3.0319035819942206e-15,1.877071220372993e-10,2.765263589194324e-15,1270929.846238375,8.872231977055493e-15,4.355081453610633e+16,3.883817590781452e-12,1.4606388873480548e+24,2.150450267699784e-09,3.491438023889276e+28,1.3427512470573195e-07,2.785463139492653e+31,4.358122872585715e-06
61,5.2060573856444574e-17,2.9543933039709614e-15,1.3867101448848396e-10,2.60754857519418e-15,1785096.61670385,5.907116525954759e-15,8.66978070893816e+16,2.5647188124550367e-12,3.8328035507514846e+24,1.5694898591382998e-09,1.0791356671177076e+29,1.0437429056262542e-07,9.664535293188568e+31,3.5346614036934333e-06
62,3.15201415990052e-17,2.897126111070034e-15,1.0245172239913077e-10,2.517163592385037e-15,2508282.9607407623,4.1708076372298e-15,1.7269771995262928e+17,1.6972201637033327e-12,1.0060853574253997e+25,1.1444817645959101e-09,3.3361468535386146e+29,8.138338090008812e-08,3.354646117772673e+32,2.8658971040143124e-06
63,1.7586535571121547e-17,2.847121348787351e-15,7.569691780281745e-11,2.450706261814294e-15,3525825.3998756493,3.198684080408787e-15,3.442124424086797e+17,1.1282609001261214e-12,2.6417702205161637e+25,8.379596287176586e-10,1.0315993662064121e+30,6.310160916070963e-08,1.1649114171122271e+33,2.3220680750746936e-06
64,1.159654495356018e-17,2.7907032235633442e-15,5.5931901171846714e-11,2.403993671340082e-15,4958034.604350988,2.649732222551953e-15,6.864719751833862e+17,7.528317829589055e-13,6.9389635092448965e+25,6.112563823384127e-10,3.1906060587695986e+30,4.887430336302406e-08,4.046856300303773e+33,1.8914567154173495e-06
65,7.015216568765111e-18,2.7555177673229996e-15,4.132957545510509e-11,2.363390422934533e-15,6974577.5321282735,2.3530366279736825e-15,1.3698410459207447e+18,4.976611469816849e-13,1.8231859169896338e+26,4.4686537780652223e-10,9.870313739038433e+30,3.7740004844831205e-08,1.4064346778610567e+34,1.538166549254881e-06
66,4.645797783556725e-18,2.705295004024505e-15,3.054076803109224e-11,2.314601353953637e-15,9814793.126742376,2.163937063792611e-15,2.7350388826376125e+18,3.315416362370919e-13,4.791831890175575e+26,3.259153741801645e-10,3.0541041713784885e+31,2.9294755604770433e-08,4.889860023431212e+34,1.2525067818934825e-06
67,3.4956408098143796e-18,2.6713427028665316e-15,2.2569124994465456e-11,2.284003980292026e-15,13816393.896315427,2.0416603696039122e-15,5.463836292548067e+18,2.1953529339587163e-13,1.2598068230449767e+27,2.380324964813608e-10,9.452165951186632e+31,2.272018188216972e-08,1.700773635003196e+35,1.0201186949584386e-06
68,2.702718419327377e-18,2.6462397761004636e-15,1.6678748936047008e-11,2.261300180203601e-15,19456026.55408386,1.9579330799511755e-15,1.0921130772363715e+19,1.4501187183789956e-13,3.313108387972362e+27,1.7321291580280256e-10,2.9259906936259908e+32,1.7726782836041524e-08,5.91790446555318e+35,8.297835825149109e-07
69,2.3463477347240558e-18,2.6050561237592532e-15,1.232607707812991e-11,2.2387859390311228e-15,27406602.069970984,1.9055494669992655e-15,2.1840784932429742e+19,9.580920301531446e-14,8.71553818814213e+27,1.2687017883251498e-10,9.059582473990611e+32,1.3854493669506627e-08,2.0599601923487124e+36,6.787325440678605e-07
70,1.934491649926472e-18,2.5781136177322037e-15,9.109555901792769e-12,2.206395083508619e-15,38618348.27030508,1.8678424921822527e-15,4.370132240277248e+19,6.347660318133664e-14,2.293386558002806e+28,9.236583614798842e-11,2.805670173011056e+33,1.0747703174808298e-08,7.173270713977678e+36,5.526289933512786e-07
71,1.5503782652260193e-18,2.553812139800532e-15,6.732553903533376e-12,2.189269930325424e-15,54433422.924236834,1.8374319597136975e-15,8.748662510743426e+19,4.2166218273475506e-14,6.036461644732474e+28,6.748960099567228e-11,8.690761014452042e+33,8.362411463187944e-09,2.498855713265358e+37,4.491231428103167e-07
72,1.5503782652260193e-18,2.5425182877503364e-15,4.97589720574529e-12,2.1803088829401326e-15,76748019.09687494,1.8076468787116275e-15,1.7522844122922625e+20,2.812128438821837e-14,1.589305691090808e+29,4.9182460341300844e-11,2.692596953239877e+34,6.527411456389387e-09,8.708206850261026e+37,3.657636710585053e-07
73,1.5503782652260193e-18,2.526510744428833e-15,3.677657120101169e-12,2.1650390439783714e-15,108241685.78469805,1.7820101527618465e-15,3.511385756582705e+20,1.891913422443031e-14,4.185525174320229e+29,3.597610157452399e-11,8.344049128978833e+34,5.06667688997194e-09,3.0358331829512244e+38,2.9843599415294127e-07
74,1.5503782652260193e-18,2.512467014590039e-15,2.7181761953722717e-12,2.1408241560797676e-15,152701799.8690633,1.7645707472667915e-15,7.039774143506857e+20,1.2701045335378832e-14,1.1025740290263357e+30,2.6227281975458124e-11,2.586270485863343e+35,3.953628009657703e-09,1.058733560209046e+39,2.424961557934619e-07
75,1.5503782652260193e-18,2.4851445045166665e-15,2.0090531797509886e-12,2.1293803297937182e-15,215482755.5121901,1.7461887609545039e-15,1.412018673139628e+21,8.684616476225614e-15,2.9052173538293284e+30,1.9122232012780267e-11,8.017930200391544e+35,3.0911916472163226e-09,3.6936271085978874e+39,1.9793609816772247e-07
76,1.5503782652260193e-18,2.4725703150115574e-15,1.4849456958508324e-12,2.1023209844499636e-15,304155927.81176996,1.728256677661156e-15,2.8334728210128233e+21,6.0344503369904886e-15,7.657030907289971e+30,1.400326950532307e-11,2.486231134255822e+36,2.4025167759093725e-09,1.2890654951295862e+40,1.6166451599692985e-07
77,1.5503782652260193e-18,2.4601022513529437e-15,1.0975771555469357e-12,2.09151620668948e-15,429429834.47877175,1.7102427554709792e-15,5.688398324484958e+21,4.369844383305943e-15,2.0186030993047094e+31,1.0288808868384843e-11,7.711010877559672e+36,1.8746657582077447e-09,4.500393057722026e+40,1.318333687297521e-07
78,1.5503782652260193e-18,2.4468043554879537e-15,8.112685400795497e-13,2.0785355807687142e-15,606453053.978293,1.6965965402712861e-15,1.14248052040161e+22,3.2644141507383404e-15,5.322897953173718e+31,7.539497618969198e-12,2.392056412395727e+37,1.4590230585191184e-09,1.57172800071345e+41,1.0791318091134526e-07
79,1.5503782652260193e-18,2.429263350570701e-15,5.996515445614203e-13,2.0658076499411596e-15,856659431.5552908,1.6808893937472513e-15,2.2955727547624076e+22,2.6016036086186324e-15,1.403944550367683e+32,5.528323184664933e-12,7.422009808291578e+37,1.139411502246277e-09,5.4910293354522374e+41,8.819651897463987e-08
80,1.5503782652260193e-18,2.4160036345166617e-15,4.432363530738744e-13,2.0580150466072725e-15,1210381724.0596604,1.6760189229258139e-15,4.61437040167798e+22,2.2030801227778805e-15,3.70385827803179e+32,4.066091930970098e-12,2.303357608497774e+38,8.859164640713274e-10,1.919011201506544e+42,7.196332063147658e-08
81,1.5503782652260193e-18,2.4053171180510035e-15,3.2762570068805415e-13,2.0506059556092558e-15,1710554311.539334,1.6609302451618195e-15,9.279161682696119e+22,1.9634584392565405e-15,9.773708315881086e+32,2.9592550266213827e-12,7.149747518030745e+38,6.906472668123837e-10,6.708826611874275e+42,5.8797730514827646e-08
82,1.5503782652260193e-18,2.3895820203297325e-15,2.4217223223737157e-13,2.0435377239993683e-15,2417959624.723179,1.6488094782512709e-15,1.866705376346371e+23,1.8083782808261254e-15,2.5796634491463845e+33,2.174052238047099e-12,2.2197767499406693e+39,5.397094744122847e-10,2.346166754246939e+43,4.820949846874938e-08
