,kziht8,kziht_rr8,kziht9,kziht_rr9,kziht10,kziht_rr10
169,0.0016585005553714463,0.00016516897366131703,0.13581958239544425,0.10043293379195481,0.45891071745887013,0.4588905808574252
170,0.0016173704936689275,0.00015923840165816446,0.1354224182719465,0.10008467207095248,0.45890999019977974,0.45889056117210236
171,0.0015769022011641986,0.0001534908150001954,0.13503102215363316,0.09973888379799829,0.4589093049430916,0.45889054225203835
172,0.0015377039940115394,0.0001480070027988149,0.1346235654082097,0.09939376645455969,0.45890867700331983,0.45889052452956697
173,0.0014999605269564247,0.00014269883875321995,0.13422454495984706,0.09904975828213855,0.4589080090837447,0.45889050784324414
174,0.0014626572500272066,0.0001376090158471175,0.13383101142811307,0.09870930600829084,0.45890739764835375,0.45889049208768434
175,0.0014272531405757644,0.00013270608726753991,0.1334505402929125,0.09837360787495229,0.45890678558651166,0.4588904773190919
176,0.00139204687408195,0.00012801070691893774,0.13306087809598488,0.09803675742998101,0.4589062032510863,0.4588904630341716
177,0.0013578623394562206,0.0001234476598972622,0.13266905967239667,0.09770810551618853,0.45890565208885475,0.45889044964928616
178,0.0013245680903490114,0.00011906130634672688,0.13229606842926983,0.0973794906421998,0.4589051311778188,0.458890436790705
179,0.0012913125938803114,0.0001148183731093621,0.1319157097673283,0.09705686671758551,0.45890462307852,0.4588904250977211
180,0.0012595372643924708,0.00011066773714044394,0.13153407111180027,0.0967344133059605,0.4589041036739963,0.4588904137725286
181,0.001228308902535558,0.00010669645351065005,0.131156696040957,0.09641053847289748,0.458903643365284,0.45889040282573584
182,0.0011984960727219243,0.00010289266742236521,0.13080657198884,0.09608984246967449,0.45890318507681876,0.4588903924981106
183,0.0011689085818128385,9.9221764733399e-05,0.13043307599556797,0.09577173006785779,0.4589027506309386,0.45889038287042105
184,0.0011404031267346615,9.570388860883699e-05,0.13005121135380238,0.09545607519332314,0.4589023072603301,0.4588903739042413
185,0.0011110564970288955,9.233465711147508e-05,0.12967235778519734,0.0951394080155794,0.4589018807419941,0.45889036527924826
186,0.001083887840132607,8.906387606888959e-05,0.12930421270701964,0.09482801187462822,0.4589014826731245,0.45889035718686166
187,0.001058121729197955,8.588030021762665e-05,0.1289570931798511,0.09452245439471252,0.45890109885337005,0.4588903492773908
188,0.0010322421299022667,8.28128590629416e-05,0.12860252496341085,0.09421863939899786,0.4589007181797749,0.4588903419701033
189,0.001007836567480655,7.986175681478673e-05,0.1282268610013712,0.09391573769363017,0.45890036980759763,0.458890334917724
190,0.00098242668373916,7.70702516152291e-05,0.1278741694881424,0.09361287085253868,0.45890002881409464,0.4588903282691287
191,0.0009582946817433523,7.433896949646156e-05,0.12751439423252417,0.09331217252510499,0.4588997167098051,0.45889032219440795
192,0.0009335395352491119,7.169515596017546e-05,0.12716671357601134,0.09301618911896864,0.45889937905726164,0.45889031630525584
193,0.0009099449881564088,6.91509105238762e-05,0.12683046612480403,0.09271687132068913,0.4588990693228923,0.45889031062830954
194,0.000888035348767562,6.673116951408946e-05,0.12647463311725354,0.09241834209393104,0.4588987711183382,0.45889030527022595
195,0.0008666055953940845,6.438595040039071e-05,0.12613059351712233,0.0921260433481999,0.45889847534795036,0.45889030023393795
196,0.0008451692367396799,6.212016284701106e-05,0.12578284421606348,0.09183639399531865,0.45889820163788303,0.45889029557884714
197,0.0008243518227656609,5.9933924769447275e-05,0.12545912683947474,0.09154285812960282,0.45889794189237343,0.45889029103181533
198,0.0008048195731714979,5.780849627961525e-05,0.12511749193274949,0.09125372082081157,0.4588976832243959,0.4588902868159061
199,0.0007851809700453137,5.5779678705239466e-05,0.1247855965360046,0.0909663977481737,0.4588974285624577,0.45889028278005284
200,0.0007656555267191358,5.381506001309722e-05,0.12446779400694201,0.0906843479460889,0.45889718089024073,0.4588902789509164
201,0.0007470638069885701,5.191844574347202e-05,0.12413311496327695,0.09040041111066507,0.45889694664334735,0.45889027526759724
202,0.0007284729548452138,5.010597836422329e-05,0.1237854868561818,0.09012281196505631,0.45889672095692163,0.45889027175891667
203,0.0007104807899132227,4.8347472208770705e-05,0.12344738137805951,0.08984628496190034,0.45889650692157125,0.4588902684935772
204,0.0006927979845849053,4.66610461872528e-05,0.12313172662231711,0.08956809376794586,0.45889629922477393,0.45889026544632394
205,0.0006755243559267499,4.5025579921098844e-05,0.12280395188080555,0.08929142862048396,0.4588961026370385,0.4588902625877972
206,0.0006594361268231618,4.343852317542463e-05,0.12249285271953525,0.0890190361508479,0.4588959076865522,0.458890259771357
207,0.0006438418132736944,4.191985391951337e-05,0.12216921062290749,0.08874798170249157,0.45889571570719145,0.45889025714315484
208,0.0006284373965043044,4.0431870621301905e-05,0.1218546714022168,0.08847580455376089,0.45889553127525023,0.4588902546594051
209,0.0006134011270465397,3.90103982959386e-05,0.1215344902611641,0.08820529307667194,0.4588953611738738,0.4588902523223067
210,0.0005985467285981362,3.763933216730052e-05,0.1212225325069413,0.08793525187640147,0.4588951892216726,0.4588902500500797
211,0.0005837371440431445,3.630943419742385e-05,0.12091664344647406,0.08767097178686001,0.4588950250178259,0.45889024793956423
212,0.0005691389507198402,3.5046642938061666e-05,0.12059349985600812,0.08740866899146979,0.4588948645555619,0.4588902459426193
213,0.00055505279472718,3.3817960311041575e-05,0.12028816062504359,0.0871439874740119,0.4588947142547254,0.4588902440205578
214,0.0005415435285469007,3.2630042172691884e-05,0.11997781046537023,0.08688022214663416,0.45889456868816014,0.4588902422278795
215,0.0005287660917554329,3.1486653865044584e-05,0.11967520013234219,0.08662109188086933,0.4588944288291993,0.4588902404853242
216,0.000516136606578358,3.038588606828456e-05,0.11938101546048197,0.08635946939508214,0.4588942827260742,0.45889023885184876
217,0.0005037493212582412,2.9328632477505534e-05,0.11908142787458202,0.08610137297572543,0.45889414865838496,0.4588902373002711
218,0.000491415415944234,2.831457561346687e-05,0.11878531276943897,0.08584711214495543,0.45889401534782426,0.4588902358603115
219,0.00048000168303908897,2.733596482473679e-05,0.11849758253814772,0.08559415173453436,0.4588938970101243,0.4588902344733114
220,0.0004680829073550965,2.6387284928409005e-05,0.11820566546710812,0.08534126462366284,0.4588937809013943,0.4588902331610053
221,0.0004571503070454016,2.5467647835324765e-05,0.11790540280204018,0.08509172942394964,0.45889366154558375,0.4588902319129242
222,0.0004461280955941952,2.458906935308995e-05,0.11761333381703458,0.08483667478287385,0.4588935473142148,0.4588902307358535
223,0.0004353678584465011,2.3737283927319915e-05,0.11730999343129316,0.08458784858408115,0.4588934358392078,0.45889022960948705
224,0.00042455480804293974,2.2913246970248603e-05,0.11702564925980963,0.08434021049831944,0.4588933289072366,0.4588902285590673
225,0.00041408232936016563,2.2116434973791086e-05,0.1167399306508313,0.08409446664828303,0.45889322336410726,0.4588902275597914
226,0.00040427462341055325,2.1345968974303908e-05,0.11646220901136917,0.08384838567966517,0.4588931232278336,0.45889022662360046
227,0.0003943737677288438,2.0610654959898248e-05,0.11618101539063501,0.08360757665756162,0.45889302393642567,0.458890225726927
