,kziht4,kziht_rr4,kziht5,kziht_rr5,kziht6,kziht_rr6,kziht7,kziht_rr7
137,6.88469018542002e-15,1.7754091815957932e-15,1.0455542193275374e-11,2.2504630929830193e-15,1.956710486921071e-08,5.66021692327615e-12,1.5321107868490264e-05,1.382750818355307e-07
138,5.82224992238868e-15,1.798257996901022e-15,8.868341180916161e-12,2.208140486619706e-15,1.753182768222709e-08,4.809046436923371e-12,1.4378903495722435e-05,1.2590761130762014e-07
139,4.96209265994456e-15,1.930286218944822e-15,7.525805144220028e-12,2.1464616845660293e-15,1.5699434206494403e-08,4.094135813252238e-12,1.3511493870857357e-05,1.1462076935966766e-07
140,4.266517788820602e-15,1.9196705022105036e-15,6.376738385902226e-12,2.2174031601358986e-15,1.4063714419080962e-08,3.477616914282837e-12,1.2692209716091067e-05,1.043345791632713e-07
141,3.784835386070445e-15,1.9276511145630167e-15,5.4187728128287336e-12,2.235109566891106e-15,1.2613993064449202e-08,2.958768690326165e-12,1.1913757743249583e-05,9.500665402836729e-08
142,3.263682155429246e-15,1.929679410093078e-15,4.597904864770331e-12,2.2544149499894275e-15,1.1325319437434864e-08,2.514680210805482e-12,1.11884508191263e-05,8.648543064018894e-08
143,2.969620007543323e-15,1.8832455247510813e-15,3.89632676642857e-12,2.24720104326701e-15,1.0170563266917277e-08,2.1361162739269543e-12,1.0505617921046188e-05,7.874235165005468e-08
144,2.7473216792031913e-15,1.856215551584102e-15,3.316755833445934e-12,2.3028085733010333e-15,9.131335078983743e-09,1.8151394657676966e-12,9.866011938514528e-06,7.170631624946664e-08
145,2.630503539437488e-15,1.8821737088489996e-15,2.8160665558382357e-12,2.2710029616063266e-15,8.209938011274942e-09,1.5412105117783842e-12,9.270466368922463e-06,6.52845251207891e-08
146,2.536015574499802e-15,1.9120063744770747e-15,2.3934166667667634e-12,2.2908892386346563e-15,7.380500362602819e-09,1.310084386598869e-12,8.700584885824575e-06,5.945255182073346e-08
147,2.486386296361305e-15,1.9029594589924362e-15,2.031887639124159e-12,2.1919646297077848e-15,6.634013529427428e-09,1.112216171828709e-12,8.171961124563372e-06,5.4127925950446187e-08
148,2.3930382329478575e-15,1.8864061005777828e-15,1.7240380819675134e-12,2.2710215892497e-15,5.961392694105695e-09,9.440086385593009e-13,7.67845690807177e-06,4.9274897038826475e-08
149,2.3365485244182505e-15,1.9303714768130627e-15,1.4655364954427458e-12,2.2560476989635607e-15,5.339243858527734e-09,8.028663805297656e-13,7.2186096495994575e-06,4.4869383696518544e-08
150,2.3105424658815057e-15,1.92699874277984e-15,1.2445170430986968e-12,2.2952147001893014e-15,4.790346423301045e-09,6.826700799730853e-13,6.778163316394148e-06,4.08747056631494e-08
151,2.3310543413082843e-15,1.9370407027742592e-15,1.0575314335461723e-12,2.233441966988265e-15,4.291553520679163e-09,5.811040652637891e-13,6.364507686298819e-06,3.722070027986452e-08
152,2.300323692839029e-15,1.9383992306273494e-15,8.990097894909199e-13,2.195144595456683e-15,3.859529956353488e-09,4.94219289979981e-13,5.980910216025976e-06,3.390906809614619e-08
153,2.3582146432302324e-15,1.9034823081768303e-15,7.656369079559877e-13,2.256889039370116e-15,3.4522548371239567e-09,4.2051237244415105e-13,5.619751011635769e-06,3.089041576450178e-08
154,2.393632472455056e-15,1.935477993895021e-15,6.516003433126145e-13,2.249750041236177e-15,3.100970224653482e-09,3.576177518891742e-13,5.282617529749323e-06,2.8132036232324807e-08
155,2.2986184091210636e-15,1.89601928799437e-15,5.548355314399802e-13,2.2617452688204674e-15,2.779086846863249e-09,3.04132489904369e-13,4.961530937939322e-06,2.562409099868079e-08
156,2.249639831608411e-15,1.9441837069159685e-15,4.729064328907421e-13,2.216986551682793e-15,2.492873075134604e-09,2.58477326047707e-13,4.664796617468929e-06,2.3342083104810942e-08
157,2.2479217532404707e-15,1.9839968565418543e-15,4.0203087427020835e-13,2.1993631841220275e-15,2.2353589926383363e-09,2.1978457786070622e-13,4.38545269472898e-06,2.1254670603680148e-08
158,2.27718020020803e-15,1.912740045957647e-15,3.4118433911991716e-13,2.1960393760662565e-15,2.003963886318018e-09,1.8747329757205604e-13,4.123064129982947e-06,1.9361427316810506e-08
159,2.252328267499363e-15,1.885180901543058e-15,2.9031493385063274e-13,2.2519393564681547e-15,1.79476919853736e-09,1.5948899421454783e-13,3.874008188204132e-06,1.7649421909162238e-08
160,2.196935339549238e-15,1.915772911040642e-15,2.4632055461911136e-13,2.2185987459572236e-15,1.6086197341273248e-09,1.3587000834439052e-13,3.6370412182751247e-06,1.6075122461289884e-08
161,2.2497324895508517e-15,1.932909872628288e-15,2.092972044977458e-13,2.197502389979075e-15,1.4462000814829059e-09,1.1556318391095035e-13,3.41732452114232e-06,1.465038593209981e-08
162,2.2407310721001724e-15,2.021053696500093e-15,1.782045786963888e-13,2.1933780883671842e-15,1.2978829618799636e-09,9.844781618201037e-14,3.213553495260297e-06,1.3345276861666363e-08
163,2.2304754826390793e-15,2.019839289915081e-15,1.5226891991119045e-13,2.1991305251404715e-15,1.1652868449793533e-09,8.38909684609225e-14,3.019369650990243e-06,1.215891408906191e-08
164,2.1922649482291186e-15,1.9865741475109335e-15,1.300259057954665e-13,2.1617151218428635e-15,1.04506195735915e-09,7.14698657163077e-14,2.840145784541502e-06,1.1089025567604508e-08
165,2.1649812074475125e-15,1.9636655726772332e-15,1.1042282712620527e-13,2.1527108533872686e-15,9.393955826926746e-10,6.078772443660545e-14,2.667963957061459e-06,1.010626857978613e-08
166,2.2304971094249287e-15,1.9155274514659992e-15,9.395370750010276e-14,2.1660411460170754e-15,8.426529813480397e-10,5.1693451819628426e-14,2.505752137251554e-06,9.213975761403395e-09
167,2.262261038784358e-15,1.960029845732904e-15,7.974334151534322e-14,2.251330521004606e-15,7.559824038618441e-10,4.409313026034799e-14,2.356940957834493e-06,8.40065096554055e-09
168,2.3104866796632905e-15,1.988136137844125e-15,6.76655139834791e-14,2.1859075094220305e-15,6.795687224307754e-10,3.762752480088038e-14,2.216808905622037e-06,7.65927883842485e-09
