,iht2,kziht2,iht3,kziht3,iht4,kziht4
55,1.7659097787388123e-15,3.6158446406046907e-13,1.771903280497296e-10,7.104419123985789e-10,5.480106381376994e-08,1.3691344177493426e-07
56,1.1978300287472238e-15,2.2600032205593996e-13,1.2361463213618848e-10,5.091427525632396e-10,4.246482556951985e-08,1.0709159278240143e-07
57,9.591460644751457e-16,1.412929279676551e-13,8.625941310790137e-11,3.64903521423069e-10,3.291799857884491e-08,8.438395149616006e-08
58,8.727172782957714e-16,8.839817801737036e-14,6.020708628216546e-11,2.620996842367999e-10,2.552687788222991e-08,6.610442118965719e-08
59,7.378568583162795e-16,5.5312266454368277e-14,4.203301457889822e-11,1.8809632262421914e-10,1.980244586795578e-08,5.22386054115339e-08
60,7.250963924246881e-16,3.4680467356793345e-14,2.9351828591936213e-11,1.3490918160906742e-10,1.536716093638898e-08,4.1027733352551106e-08
61,9.441974486436624e-16,2.169245777360679e-14,2.0501101527308818e-11,9.686300680662836e-11,1.1929413295075546e-08,3.2554929652885766e-08
62,7.764641924246336e-16,1.3611597060568972e-14,1.4322463693315839e-11,6.944461838293375e-11,9.263866625784565e-09,2.5640766109849896e-08
63,7.934354278252757e-16,8.596823139105445e-15,1.0008120806428742e-11,4.978159270469402e-11,7.196320886405058e-09,2.0400210665786328e-08
64,8.291108226158151e-16,5.5488861416673995e-15,6.994898788816134e-12,3.580066052896614e-11,5.592051291119205e-09,1.6096206189293914e-08
65,8.517047393121091e-16,3.618363352900647e-15,4.889962552731187e-12,2.5753633948962335e-11,4.346820223787282e-09,1.2757399684780853e-08
66,8.218574908600011e-16,2.5021393301680027e-15,3.419185419876224e-12,1.858641349819002e-11,3.379945863702765e-09,1.0091408627291921e-08
67,8.818303332904821e-16,1.8047188028095463e-15,2.3912702310595793e-12,1.3375394212073138e-11,2.6289545128672737e-09,8.02182985125087e-09
68,8.358541649337024e-16,1.3854110905764735e-15,1.672705684536651e-12,9.607137773207993e-12,2.0454528818877943e-09,6.355929613529237e-09
69,8.332137805286171e-16,1.065673651284957e-15,1.1703000270501271e-12,6.906018726107643e-12,1.5919408379134326e-09,5.068245729345118e-09
70,8.142227176701058e-16,9.453448675852747e-16,8.190109152119406e-13,4.972033718691697e-12,1.2393483859963692e-09,4.015137472062886e-09
71,7.907829264263633e-16,9.0816048729042e-16,5.732767642502741e-13,3.5787459852064313e-12,9.651326527111527e-10,3.184052355464488e-09
72,7.842745864241775e-16,8.14549078722451e-16,4.0133386038171967e-13,2.5715899609319866e-12,7.518063385597191e-10,2.525641390350967e-09
73,7.960692088826658e-16,7.448803788729052e-16,2.811050479107249e-13,1.8529966114580036e-12,5.857989225863057e-10,2.0093993012374666e-09
74,7.147620694232822e-16,9.223175463833497e-16,1.9685368545979312e-13,1.3319779880825446e-12,4.5657600979500665e-10,1.5935365679706582e-09
75,8.035161789022046e-16,8.628237692205825e-16,1.3792127516569266e-13,9.62100257632567e-13,3.5595737804941396e-10,1.2711057714271065e-09
76,7.929235391414413e-16,8.461234837273185e-16,9.670159015916634e-14,6.943539598270093e-13,2.775886231990328e-10,1.0148491733879056e-09
77,8.538317899189563e-16,7.216843135378676e-16,6.782627506154763e-14,4.997926916430353e-13,2.1653232632178084e-10,8.117300084030894e-10
78,8.663774533974326e-16,8.292009861729825e-16,4.761911675273111e-14,3.6024592144387307e-13,1.6895060122132998e-10,6.470436979623324e-10
79,7.65943925284859e-16,7.170127911048225e-16,3.3471555776705075e-14,2.5981403273975025e-13,1.3185942391114488e-10,5.167569417653035e-10
