,iht2,kziht2,iht3,kziht3,iht4,kziht4
40,8.711056295923368e-08,4.534202384981699e-10,0.002434103591627179,3.4281059717192613e-08,7055.599979395103,1.651027770273757e-06
41,6.372552274032981e-08,2.849827288858803e-10,0.002273978946936349,2.3781499747394913e-08,10423.941332631752,1.255185192067329e-06
42,4.665911005085249e-08,1.7880589852399785e-10,0.002127804303163913,1.640946695451145e-08,15424.2184577846,9.494833304558141e-07
43,3.419182163885325e-08,1.1167133537387299e-10,0.0019904987738974976,1.1306046076931572e-08,22855.67269135374,7.23073894015785e-07
44,2.5075736128073325e-08,7.012427080148724e-11,0.0018647566536787907,7.839951024254392e-09,33909.85824922912,5.487384164725491e-07
45,1.8404087121549167e-08,4.400764625702149e-11,0.0017465073995413082,5.4255583021334e-09,50374.7644128548,4.1660883048564667e-07
46,1.3517242143875866e-08,2.7885942880136686e-11,0.0016378983372598288,3.744681297107611e-09,74931.85636431351,3.17175182050991e-07
47,9.934815151390096e-09,1.7554333621929612e-11,0.0015356640592658576,2.5862631069768146e-09,111605.18939930123,2.410196444283876e-07
48,7.306588100706182e-09,1.1017764047621592e-11,0.0014415099984093464,1.7958516092699832e-09,166450.96159257626,1.8399215302592622e-07
49,5.376980034322547e-09,6.935795315535817e-12,0.0013528130000920282,1.243665828333812e-09,248568.74562821264,1.3972030652637182e-07
50,3.959292572008934e-09,4.3698939797836335e-12,0.0012709229785786223,8.633854136320059e-10,371697.15174180263,1.0618962391011052e-07
51,2.917018122861198e-09,2.756564350951261e-12,0.0011937296376661147,5.970770364945735e-10,556525.7202872931,8.06931857534755e-08
52,2.15025787365619e-09,1.7396555968288704e-12,0.0011222978800705364,4.1483314661359973e-10,834350.2733350054,6.140194841760085e-08
53,1.585842149911734e-09,1.1041336924076708e-12,0.0010549273885423487,2.865739044414268e-10,1252467.5658947001,4.659161287098572e-08
54,1.1701349500029744e-09,6.996533409205574e-13,0.0009924552929126214,1.9805597229517187e-10,1882475.213517883,3.5426437230408525e-08
55,8.637890951509389e-10,4.4124043157315503e-13,0.0009335093852705738,1.3691904270122952e-10,2832729.87284542,2.7065155054331156e-08
56,6.379180320349196e-10,2.782406788360449e-13,0.0008787452838891218,9.473287760056507e-11,4267007.7064370345,2.0569447508973235e-08
57,4.71300203192762e-10,1.7617952050166934e-13,0.0008270536807961918,6.583024903638393e-11,6433142.717364599,1.56638291754161e-08
58,3.483345618429683e-10,1.1176079267365039e-13,0.0007789459351449908,4.574824921840304e-11,9706063.964487137,1.1949962140060733e-08
59,2.5754482203460063e-10,7.061601288220266e-14,0.0007335236509104029,3.1734402593448877e-11,14653716.197014969,9.127810921413185e-09
60,1.9048371754714192e-10,4.4490163182088305e-14,0.0006911838332201517,2.2112785429739043e-11,22136349.468758255,6.977817257006519e-09
61,1.4093011422828368e-10,2.809673304277087e-14,0.0006511975108159742,1.5409715569087852e-11,33458524.122784227,5.309999787917344e-09
62,1.0429964918370567e-10,1.7886331885081893e-14,0.0006138712772095677,1.0735287480265081e-11,50598276.32321497,4.046971980095e-09
63,7.721258444511468e-11,1.1489667658108869e-14,0.0005786124456059495,7.48384327415969e-12,76558220.51703398,3.0977285310656217e-09
64,5.7175848400871316e-11,7.530316814896386e-15,0.0005456563205970352,5.1985699289901655e-12,115896223.51027639,2.370449776405048e-09
65,4.2349662850385704e-11,4.972783765865696e-15,0.000514519999855189,3.6149844601410652e-12,175538754.42078358,1.8159514009888675e-09
66,3.137573831901158e-11,3.4730605245610194e-15,0.0004853827386650535,2.5175434381521606e-12,266015705.1210145,1.3893909316568739e-09
67,2.3250867605508287e-11,2.6254182371553876e-15,0.00045785020632672696,1.7562815815781261e-12,403348913.5255302,1.0598016982812057e-09
68,1.7233725738701862e-11,2.1096730628801103e-15,0.00043205772855078596,1.2276383142402115e-12,611950172.8480897,8.085486308128192e-10
69,1.277644318911308e-11,1.6877037397212115e-15,0.00040768254682777813,8.476485174200395e-13,929053459.6548983,6.164137953418033e-10
70,9.473928406638979e-12,1.5913894977920914e-15,0.0003848256762477445,5.912792086104401e-13,1411582660.311616,4.702735477736306e-10
71,7.026359497838995e-12,1.5577787254384995e-15,0.0003632222917439283,4.115384040081673e-13,2146713657.5595562,3.59888251283542e-10
72,5.212004074859298e-12,1.5211828830206694e-15,0.0003429467163493514,2.882642352693309e-13,3268441141.61348,2.7551109611314577e-10
73,3.866887449909398e-12,1.406467266331286e-15,0.0003237811026741208,2.0003721595084278e-13,4982986966.574595,2.1083486783953392e-10
74,2.869349957817237e-12,1.483377084586922e-15,0.0003057791031105228,1.3820285168039195e-13,7608518970.476624,1.6141383841922474e-10
75,2.129535701517488e-12,1.4433334838796792e-15,0.0002887610361165508,9.677004649039944e-14,11634694165.188524,1.2349504378242094e-10
76,1.5807153648772665e-12,1.3343597638067164e-15,0.000272764631865358,6.716761264233299e-14,17815098352.924477,9.424036999920788e-11
77,1.173488013174724e-12,1.31058910745772e-15,0.0002576412776753347,4.665255995712775e-14,27308626885.329903,7.197864416366721e-11
78,8.713311239619835e-13,1.3621412297197481e-15,0.00024341651695650884,3.248777678063012e-14,41896749742.67333,5.5013420323676946e-11
79,6.471099738532996e-13,1.3556263914129814e-15,0.0002299670818953534,2.2641376848002303e-14,64323077675.765884,4.201303267667165e-11
80,4.80651270836067e-13,1.3782535416486542e-15,0.00021730925983820898,1.5868776557751846e-14,98812654916.74352,3.21061165627761e-11
81,3.570991360629402e-13,1.4705425312970612e-15,0.0002053405042828937,1.1204251524932956e-14,151876188083.84088,2.458328966273182e-11
82,2.652914467634324e-13,1.4126083056225584e-15,0.00019407013890531207,7.925037560406672e-15,233546191966.00122,1.8719581142267412e-11
83,1.9719434905267615e-13,1.472764811340911e-15,0.00018341259789603106,5.8426297205949724e-15,359289491803.5154,1.4305992126247785e-11
84,1.4660421657309902e-13,1.4695178172845785e-15,0.0001733720282164119,4.25240112556808e-15,552951945096.0378,1.0979044673150554e-11
85,1.0915626373903818e-13,1.4638505628653456e-15,0.00016387681336578854,3.2589534705015988e-15,851312332783.3148,8.381279220981983e-12
86,8.123591111075203e-14,1.515651869701674e-15,0.0001549273110299376,2.5641285844810735e-15,1311103853393.9963,6.426150917086273e-12
87,6.058487488493351e-14,1.434812453572065e-15,0.00014646339301782523,2.1439117341247508e-15,2019867095028.9165,4.919482449820941e-12
88,4.507672377584172e-14,1.5885193009229688e-15,0.00013848269998764743,1.8650034297396805e-15,3112704257537.5435,3.762116774147776e-12
89,3.369256204441853e-14,1.5237846870221832e-15,0.00013093459035458242,1.7223242583335088e-15,4798170772691.738,2.875613807601323e-12
90,2.5288676132066278e-14,1.4099023169350666e-15,0.0001238148118550748,1.6079733913034226e-15,7398296082921.417,2.2046578365722652e-12
91,1.8987984167552693e-14,1.3702340729796521e-15,0.0001170805781427721,1.5099800685842636e-15,11410390091408.56,1.685133535376308e-12
92,1.4288732966678562e-14,1.3729815486700898e-15,0.000110726373237742,1.600877325388156e-15,17602634270541.707,1.288787964026777e-12
93,1.0719342685025048e-14,1.3387923731183654e-15,0.00010471593369083827,1.5365262953167884e-15,27161844410079.824,9.86432425887112e-13
94,8.367146521638015e-15,1.2750296721543868e-15,9.904295633287299e-05,1.5515973693212993e-15,41922031728064.88,7.539746761373785e-13
95,6.3287599200468385e-15,1.361357331934165e-15,9.36766100788089e-05,1.5405558186201713e-15,64717824333981.56,5.790071599773223e-13
96,4.885168572181463e-15,1.3313127476122845e-15,8.861016185491019e-05,1.6774775044251932e-15,99931414421619.88,4.432457956853353e-13
97,3.8213636633726915e-15,1.364159632106819e-15,8.38173182558449e-05,1.6778723868524574e-15,154338588548599.97,3.391531748477607e-13
98,2.9561643411980067e-15,1.3093083232886894e-15,7.92911807828686e-05,1.5645098474539768e-15,238418523338120.6,2.6120811898263524e-13
99,2.39813639574227e-15,1.2948457405603071e-15,7.500925791575922e-05,1.7756705645092938e-15,368380580157749.8,2.0097348026514476e-13
100,1.958274272059943e-15,1.3709150106300998e-15,7.096467827531805e-05,1.6617069729188612e-15,569303269847028.0,1.5417123196721814e-13
101,1.6709012320824865e-15,1.452018590425685e-15,6.713814556693492e-05,1.6430349190782317e-15,879993583375518.8,1.1769730366649874e-13
102,1.437486865416972e-15,1.405983920576919e-15,6.35229525846255e-05,1.7772658509813076e-15,1360515325952669.8,9.01194308868514e-14
103,1.3988973222123344e-15,1.4253594985703218e-15,6.010249674956879e-05,1.766102503941889e-15,2103848706811850.5,6.916997593306233e-14
104,1.1595728608336677e-15,1.3548409464429954e-15,5.6870329522084684e-05,1.8431283260758725e-15,3253960722345461.0,5.2963567023437276e-14
105,1.053628696327525e-15,1.36138987607666e-15,5.381212631891429e-05,1.6315616334215476e-15,5033803690739358.0,4.062098874763054e-14
106,9.588035601473802e-16,1.2615828595403721e-15,5.092175934333405e-05,1.5018333023445096e-15,7788727593387779.0,3.1140294594453605e-14
107,9.63116493374054e-16,1.3597024228238193e-15,4.818683642852099e-05,1.5086047442295661e-15,1.2053775184721752e+16,2.3914315862602924e-14
108,9.559544252503733e-16,1.3029974825419685e-15,4.560158811708889e-05,1.5143012444581902e-15,1.8658086384125976e+16,1.8357539423344295e-14
109,8.052080694959929e-16,1.4094095983501621e-15,4.3155266553040785e-05,1.5546013345043907e-15,2.888684787294205e+16,1.4256091028495897e-14
110,7.486342620933152e-16,1.4780394603840407e-15,4.084247992538353e-05,1.6050031115822748e-15,4.473275901506478e+16,1.112266926735647e-14
111,8.487293771902797e-16,1.4301405505828251e-15,3.865388378605776e-05,1.6395823718145415e-15,6.928656075265749e+16,8.72378494054217e-15
112,7.907888309388624e-16,1.4117221763659093e-15,3.658446979898615e-05,1.724199750496913e-15,1.0734436599676003e+17,6.802717746598583e-15
113,8.425092184272348e-16,1.419583216726012e-15,3.4626094883244074e-05,1.6433899005881836e-15,1.6635270564746976e+17,5.395519051634561e-15
114,6.874693161046961e-16,1.52054530006779e-15,3.277413025108082e-05,1.5778011769706494e-15,2.5788051092851763e+17,4.315492139468677e-15
115,7.202084453071978e-16,1.3710409083733401e-15,3.1021464223602464e-05,1.5985690299923909e-15,3.999086113940588e+17,3.670189810521097e-15
116,7.647798770092078e-16,1.3786159169115946e-15,2.936383674724949e-05,1.7377466146214798e-15,6.203856527320727e+17,3.1222401811358173e-15
117,7.24093382745583e-16,1.3420525295556344e-15,2.7795024124195606e-05,1.7296368486649624e-15,9.627502771437981e+17,2.6935663802292426e-15
118,7.796843860992867e-16,1.3979359194811712e-15,2.6311119527398442e-05,1.749606919297861e-15,1.494525855951231e+18,2.364728517438972e-15
