,iht2,kziht2,iht3,kziht3,iht4,kziht4
0,0.9723395947277135,0.45579015522096655,1.0447711961961024,0.4958791118157745,1.2406121206654697,0.5394122503833404
1,3.4250239399702123,0.2485014689516875,4.315302569714021,0.29445100460515816,6.323095054574177,0.3372005338044427
2,23.77458700605128,0.14739411151881096,48.57473536657013,0.189095214148086,59.23374881108366,0.2273214084657058
3,207.9700016188775,0.09099353225652917,931.1889705506552,0.12598369336518483,669.8824620930673,0.1596470230446579
4,2074.570648856691,0.05782027887983249,23026.868404516237,0.08607311929670225,8499.373973901278,0.11430364948357505
5,22687.0991028325,0.037329421509076,624445.10137141,0.059848275813903715,116843.72115537043,0.08307307917954007
6,266461.7371575739,0.024572894369180146,17435362.675331492,0.04224871294337322,1701082.8839419738,0.06147668523941936
7,3311270.440339789,0.01639659056972236,491239640.4027354,0.029981951025396754,25819870.15020851,0.04585332185033751
8,43033887.62154312,0.010965827091474558,13880286402.553476,0.02143708807095021,404173822.62713796,0.03451508936083154
9,579850451.0460049,0.007439494568629791,392560709911.906,0.015450098262065632,6471314198.36947,0.026181114300312874
10,8046526418.552968,0.005037890391131455,11105779132499.463,0.01119394251538088,105390908191.24298,0.019988048984900815
11,114391876533.20073,0.003434474671366905,314221845070469.4,0.008140089209917132,1738932375310.7263,0.015258529690484404
12,1658842262211.9485,0.0023481296491604997,8890766262708779.0,0.005918753068847466,28986363983677.117,0.011730210217349107
13,24451323721166.734,0.0016140700615440734,2.515633564965207e+17,0.004312497229717506,487114415106674.0,0.009048463165178796
14,365264390029327.0,0.0011093261592841235,7.117991252153174e+18,0.003156385289374757,8240297865732285.0,0.007013902315359638
15,5516264701891665.0,0.0007657937043686875,2.0140404288992444e+20,0.002317320738474419,1.4016354847817246e+17,0.00544343454968949
16,8.404814355210589e+16,0.0005313364353721183,5.698744092498199e+21,0.0017107780180364899,2.394785034468115e+18,0.004231819225434728
17,1.2898069988099453e+18,0.0003681025184721576,1.6124646805493834e+23,0.0012597568638013762,4.106628031930891e+19,0.003304300992717608
18,1.9908357794796646e+19,0.00025616264350779874,4.562483393422904e+24,0.0009287960009731532,7.063317655169561e+20,0.0025892996181982207
19,3.087254282310398e+20,0.00017881902191293556,1.2909588342879083e+26,0.0006843313144269251,1.2178873511633534e+22,0.002024227330774454
