,iht2,kziht2,iht3,kziht3,iht4,kziht4
0,0.922993085389801,0.4633667140430372,0.9286856673089867,0.5421868599174967,0.9307871304061968,0.6922582259653479
1,0.8570618092159463,0.21606387433030355,0.8739061568809866,0.2869595770172243,0.8807453647377617,0.4218130109729744
2,0.7996227761577387,0.10805161550834178,0.82781605179779,0.1605090097215911,0.8402094964048189,0.2548461005912575
3,0.7483817466468926,0.0583052291581691,0.7875835454711423,0.09335025184466329,0.8055810719720341,0.1585766298024171
4,0.7023890297193562,0.03221129595295249,0.7515853036528555,0.056220252933584416,0.775120839818479,0.10234630084347504
5,0.6607408682414218,0.017938540564293275,0.7187946289938445,0.03462778549408675,0.7477542438957556,0.06715002750505297
6,0.6227451755053535,0.010224917635762233,0.688529066723802,0.021593273549072086,0.7228107555047801,0.04537453126893154
7,0.5878136347345746,0.005928203444345795,0.6603101331150423,0.013518463983461257,0.6998213810306309,0.031207103540307445
8,0.5554225836213958,0.0034497284075039715,0.6338010345763987,0.008695211225595545,0.6784512509915407,0.021853562608563366
9,0.525186968675814,0.002030265174526448,0.6087796798705154,0.005585478020183528,0.6584503473442656,0.01532397688797335
10,0.49690268912998503,0.001213830482368463,0.585101343456673,0.003623649295172755,0.6396284145022773,0.010823902364146008
11,0.4704437628164625,0.0007231009792000954,0.5626600950381428,0.002377474506475871,0.621837041211872,0.007722716026787017
12,0.4456897749390124,0.0004397874017548521,0.5413663834198096,0.0015615053690009378,0.6049567747688089,0.005553492525430681
13,0.4225181163705195,0.0002658886388259056,0.5211371732996638,0.0010129056333625527,0.5888877586816335,0.004002883735149308
14,0.40081086541667055,0.00016261755923463887,0.5018918025602578,0.000660327950116936,0.5735435871805181,0.0028979940949625605
15,0.3804588228770204,9.778459418421424e-05,0.48355049459030486,0.0004342593226403185,0.5588479097485779,0.002109188913821367
16,0.36136227757178446,5.963893956538036e-05,0.46603453064923545,0.0002852271388834723,0.5447331046378671,0.0015461031194240558
17,0.34343026958166634,3.6441768832135454e-05,0.4492678398588187,0.00019000158428837116,0.531140261638593,0.0011255372558018162
18,0.3265794643650587,2.2757775654094003e-05,0.43317991735557665,0.00012671639496334404,0.5180196265907139,0.0008350166064721127
19,0.3107331217936666,1.4004969057262279e-05,0.41770955359728557,8.517684924128795e-05,0.5053306459835374,0.0006146040977558296
20,0.2958202997283893,8.676706546576013e-06,0.402808058642548,5.724707909788989e-05,0.49304108611817066,0.0004515367545884054
21,0.2817752770862004,5.338824572094923e-06,0.3884403265911601,3.773406150710034e-05,0.48112542970952055,0.0003303986895535144
22,0.26853713205819385,3.2828917288696813e-06,0.374582908896654,2.5447173180797748e-05,0.46956335601714905,0.00024400902077276583
23,0.2560494129492535,1.9987066020613223e-06,0.3612197296924059,1.704243851099406e-05,0.458338936755721,0.00018089252388546717
24,0.24425985819201146,1.2295281366421724e-06,0.34833696546117504,1.1500716998020702e-05,0.44744031128645956,0.000133022049082646
25,0.23312014090366845,7.55401538721963e-07,0.33591848143482694,7.693135057344774e-06,0.43685900842992964,9.899971410582583e-05
26,0.2225856262292023,4.6640891989718095e-07,0.3239426082349231,5.174587848051029e-06,0.42658847888497053,7.364605676281682e-05
27,0.2126151370174417,2.8609522078089495e-07,0.31238067928531654,3.4630043147947997e-06,0.41662225481276904,5.430343660066664e-05
28,0.20317072701534872,1.7699722363207083e-07,0.3011979104560892,2.33068146933288e-06,0.40695247212499047,4.0766467609264036e-05
29,0.19421746223727016,1.0929009474516116e-07,0.2903574309194093,1.5824420294971802e-06,0.39756915445257535,3.039100923676573e-05
30,0.18572321134208553,6.795433106376873e-08,0.2798274768061097,1.0695639257066e-06,0.3884602161206915,2.270731652959524e-05
31,0.17765844529054853,4.287142857462901e-08,0.26958933601822166,7.184933924253372e-07,0.37961194274738674,1.6945359475742817e-05
32,0.16999604571840563,2.6563422915091942e-08,0.25964146450986536,4.83539145174105e-07,0.37100971626126367,1.2523096472538922e-05
33,0.1627111207484787,1.6535372272098602e-08,0.24999674969445462,3.335337840191177e-07,0.362638822557395,9.44002063790852e-06
34,0.1557808266711937,1.0246130519403222e-08,0.2406747236853708,2.265468513260175e-07,0.3544852337240949,7.089721598623363e-06
35,0.14918419418485268,6.406702778734588e-09,0.2316934629155011,1.5371746413832833e-07,0.34653628070859865,5.347993730987968e-06
36,0.14290195866037006,3.937853484207377e-09,0.22306454617278043,1.0434706020691963e-07,0.33878114556729566,4.024202121042106e-06
37,0.1369163949740891,2.4672474120327992e-09,0.2147915481999914,7.087117494959392e-08,0.3312111263277963,3.0302702352101092e-06
38,0.1312111585319749,1.5581400326318071e-09,0.20687088341858284,4.819908976495109e-08,0.32381966807298157,2.284914742409736e-06
39,0.125771134882053,9.803579197085826e-10,0.19929362765999556,3.252246567981194e-08,0.31660219715731686,1.715251722373584e-06
40,0.1205823005683564,6.233662783991857e-10,0.19204740719653277,2.212971692094749e-08,0.30955581863698667,1.288252218838575e-06
41,0.11563159756560507,3.900933176315826e-10,0.18511794161640643,1.5056374338740572e-08,0.30267892918253825,9.736141949371542e-07
42,0.11090682285639963,2.466253314577079e-10,0.178490147949607,1.0285213146714571e-08,0.2959707720740118,7.370896114048129e-07
43,0.10639653368613426,1.581076694832246e-10,0.172148862061498,6.984937125953354e-09,0.28943094455494045,5.584743563921937e-07
44,0.10208996799612242,9.831799077298674e-11,0.16607927543540543,4.783701263433938e-09,0.2830588783213832,4.1954901102119105e-07
45,0.09797697868786506,6.205001646235841e-11,0.16026717875280722,3.2750219050219842e-09,0.2768533437726971,3.174751596092338e-07
46,0.09404797982010762,3.878404416370117e-11,0.15469908195751975,2.2575397730518374e-09,0.2708120529765048,2.385283334634831e-07
47,0.09029390260470407,2.402330657909774e-11,0.1493622588413924,1.5449028312521472e-09,0.26493143442280137,1.8032095406965518e-07
48,0.08670615909981425,1.4912618742617637e-11,0.1442447473703206,1.0525400702367183e-09,0.25920662208387646,1.3664749519628227e-07
49,0.08327661171792887,9.526560254144173e-12,0.13933532529143894,7.162774697210846e-10,0.25363165388457537,1.037809091782872e-07
50,0.07999754698521432,5.953091060213089e-12,0.13462347293466634,4.898018841008162e-10,0.24819982492713555,7.79552598473721e-08
51,0.07686165233550654,3.8239279716268474e-12,0.13009933031413015,3.352363748242716e-10,0.24290410122834896,5.881778053724828e-08
52,0.07386199504716963,2.416911018148293e-12,0.125753652669371,2.3031267242156872e-10,0.23773748391751043,4.406154940789585e-08
53,0.07099200270630679,1.5192038882284327e-12,0.12157776678197758,1.581146251965489e-10,0.232693235203685,3.3465640432256895e-08
54,0.06824544479553674,9.705236750895575e-13,0.11756352931710261,1.0903773437293679e-10,0.2277649365818374,2.544623350692059e-08
55,0.06561641516544572,6.29572246591328e-13,0.1137032877925016,7.508868630416938e-11,0.2229464231268115,1.9254413720458062e-08
56,0.06309931525403324,3.9526104741758613e-13,0.10998984439838984,5.182501735415129e-11,0.21823168694647585,1.4615133664198877e-08
57,0.06068883798850431,2.5044434907956273e-13,0.10641642267428356,3.5639790095072114e-11,0.21361484268233877,1.1011467967450688e-08
58,0.058379952344017605,1.5745348846790516e-13,0.10297663692993568,2.4657573168718172e-11,0.20909020467690304,8.36629052775582e-09
59,0.05616788855445676,1.0057871705154495e-13,0.09966446423728435,1.704249323084962e-11,0.20465246771117368,6.3861018106789524e-09
60,0.05404812397803423,6.3259015846156e-14,0.09647421879505007,1.1682477295674481e-11,0.20029693873097595,4.799317500367145e-09
61,0.05201636962076487,4.019192693606986e-14,0.09340052846261541,8.060312834881536e-12,0.1960197485205981,3.6489936686057865e-09
62,0.05006855731714316,2.492056551966562e-14,0.09043831326613593,5.5569359839122306e-12,0.19181797908365825,2.7772021357035977e-09
63,0.048200827562071676,1.6139218240024502e-14,0.08758276569205015,3.87571708377892e-12,0.18768966733383996,2.1165654319310486e-09
64,0.046409517982604113,1.043929864400693e-14,0.08482933259800973,2.645680583265637e-12,0.18363367926009982,1.5979233200759605e-09
65,0.044691152433157424,6.79909206283671e-15,0.08217369858684256,1.865107374428239e-12,0.17964948076027223,1.2106026954800438e-09
66,0.043042430693860975,4.731579566631099e-15,0.07961177070438989,1.297247016665168e-12,0.1757368522686235,9.269053240837446e-10
67,0.041460218748735456,3.2191196672979035e-15,0.07713966433636923,9.063067385267182e-13,0.17189559871593757,7.039166871399007e-10
68,0.039941539618376584,2.370768881815954e-15,0.07475369019251957,6.288931778655368e-13,0.1681252956801093,5.38693339236329e-10
69,0.038483564720644695,1.8418012691996752e-15,0.07245034227812139,4.3950610165637524e-13,0.16442509401577385,4.0681261996190554e-10
70,0.03708360573237049,1.4296156958665851e-15,0.07022628676356683,3.06953374380523e-13,0.16079358744086658,3.102816244941286e-10
71,0.035739106925140006,1.2149244868273963e-15,0.0680783516720358,2.1738185211175912e-13,0.15722873641107876,2.357974845547112e-10
72,0.03444763794868928,1.0229331416406036e-15,0.06600351731366687,1.5063646864606235e-13,0.15372783888523048,1.799811750116852e-10
73,0.03320688703619156,1.107664836926631e-15,0.06399890740195394,1.0500661564854706e-13,0.15028754302512365,1.3710890957733553e-10
74,0.032014654606684685,1.0876423444500074e-15,0.062061780794595935,7.18271361603701e-14,0.14690390597096434,1.0335612650950734e-10
75,0.030868847240970332,1.0721033586991297e-15,0.06018952380676908,5.002075367713483e-14,0.14357251352415168,7.827421781413556e-11
76,0.02976747200848521,1.029152414056143e-15,0.05837964304987059,3.4790474445303795e-14,0.14028868352826243,5.979360951053881e-11
77,0.028708631123831936,1.0626247222807225e-15,0.05662975875328917,2.4381915501459003e-14,0.13704777421598635,4.569655972367663e-11
78,0.027690516912854284,1.0232967037446469e-15,0.05493759853075673,1.7202007658304943e-14,0.13384559935929088,3.513664128868636e-11
79,0.026711407069310623,1.0155466471330652e-15,0.053300991556403186,1.2470843292470483e-14,0.13067891038436114,2.645538281938169e-11
80,0.025769660184338117,1.093054854762266e-15,0.05171786311881103,9.050154124658675e-15,0.12754585213693576,1.998051385930977e-11
81,0.024863711531988384,1.0345573650366547e-15,0.05018622952421251,6.460914294300851e-15,0.12444626487170111,1.5162840478064037e-11
82,0.023992069095154767,1.11417336892054e-15,0.04870419332251799,4.88115648868732e-15,0.12138172676964949,1.1585072102221018e-11
83,0.023153309817194538,1.1639033300612539e-15,0.04726993883215856,3.911753433776523e-15,0.11835531458054786,8.862772702959627e-12
84,0.02234607606548259,1.155166940795886e-15,0.04588172794177919,3.1314316882263577e-15,0.11537116029917713,6.788400270751861e-12
85,0.021569072294003445,9.97266513820254e-16,0.04453789616868251,2.5268659602320863e-15,0.11243393674396121,5.219706267805049e-12
86,0.020821061892907493,1.0630837178861898e-15,0.04323684895560183,2.1831943174731948e-15,0.1095483901696888,3.970193543985402e-12
87,0.02010086421373786,1.0760639481333287e-15,0.04197705818889844,1.8782926777455983e-15,0.10671898176502762,3.0283760145383497e-12
88,0.019407351759739393,1.163775086472135e-15,0.040757058922659226,1.7614487892969704e-15,0.10394964627967933,2.3006432694913803e-12
89,0.01873944753134941,1.1253102951343344e-15,0.03957544629441809,1.6286496387116543e-15,0.10124364823898527,1.7670196023796618e-12
90,0.018096122517588676,1.1151235412937633e-15,0.03843087261936484,1.5818756993676846e-15,0.09860351157297124,1.3425053072335258e-12
91,0.017476393324668955,1.1661614220669017e-15,0.037322044650935464,1.5674768200012468e-15,0.09603100410124385,1.0301967985331547e-12
92,0.01687931993367692,1.121110042571682e-15,0.03624772099662506,1.606219991916479e-15,0.09352716422927057,7.916203531671567e-13
93,0.01630400357971244,1.0588882517926638e-15,0.035206709678720485,1.5624508103132216e-15,0.09109235994329859,6.06499856550836e-13
94,0.015749584745336026,1.0988317619045808e-15,0.034197865830439725,1.4772424537650825e-15,0.08872637048329271,4.607934892855726e-13
95,0.015215241261631221,1.033552674858444e-15,0.03322008951868112,1.4379565615384117e-15,0.0864284808360257,3.5414398202180083e-13
96,0.01470018651060612,1.073304294961195e-15,0.03227232368524068,1.4020740613049187e-15,0.08419757973536231,2.724848191861674e-13
97,0.014203667723046681,1.054653306799216e-15,0.03135355219896181,1.3904298711811027e-15,0.08203225348618556,2.088042963298332e-13
98,0.013724964366304682,1.12157506133383e-15,0.030462798011832316,1.404636430784078e-15,0.07993087025734204,1.6164575909466895e-13
99,0.01326338661684292,1.1018137107770731e-15,0.02959912141254642,1.4280018965600036e-15,0.07789165192359498,1.2384560238513098e-13
100,0.012818273912677161,1.0704574325500518e-15,0.028761618371520487,1.47302661148675e-15,0.0759127326052735,9.431710230229677e-14
101,0.012388993581158077,1.0069636133972035e-15,0.02794941897177363,1.5103610943294617e-15,0.07399220452765068,7.182025518258727e-14
102,0.011974939537811185,1.0736952201397062e-15,0.027161685920480145,1.4731978836431959e-15,0.07212815268484049,5.485061274214474e-14
103,0.011575531052216781,1.0605216124247983e-15,0.02639761313636031,1.3766381015183699e-15,0.07031868015731613,4.180637143176028e-14
104,0.011190211577155353,1.1013182523626158e-15,0.025656424408412298,1.434617490808643e-15,0.06856192595380692,3.1663909512049453e-14
105,0.01081844763747143,1.0694602507970723e-15,0.024937372121792933,1.447609146071705e-15,0.06685607707235303,2.424390901534197e-14
106,0.010459727775324593,1.0518326297025548e-15,0.024239736046938836,1.5856678144109779e-15,0.06519937621156965,1.879617324380854e-14
