,iht2,kziht2,iht3,kziht3,iht4,kziht4
39,5.4877134402700446e-08,8.206632578582224e-10,0.001412192511357027,1.064580533817034e-07,12508.245574751832,1.3915394826372566e-05
40,4.002259621902143e-08,5.159929436452324e-10,0.001295192909647689,7.61188360784676e-08,18706.13780073716,1.141770104678141e-05
41,2.9218393664973965e-08,3.242956418799116e-10,0.0011892479439445437,5.45336936273438e-08,28087.263278699575,9.420233861399892e-06
42,2.1350699040228484e-08,2.0411024526886155e-10,0.0010926505768391196,3.906972041299538e-08,42345.36722035268,7.787915192559427e-06
43,1.5615018628325073e-08,1.284937308528606e-10,0.0010049769380069983,2.8051676271900327e-08,64072.99521298538,6.437574110762628e-06
44,1.1429306963659214e-08,8.099703796657411e-11,0.0009248781338972334,1.9996264794912254e-08,97228.70443247896,5.351492078790582e-06
45,8.37179904148873e-09,5.093139331440634e-11,0.0008520165587469694,1.4383880477084246e-08,147886.17877136386,4.452925438664508e-06
46,6.136429807220261e-09,3.2140889004053115e-11,0.0007853241332497629,1.030689693702905e-08,225379.89470106168,3.744991490461178e-06
47,4.500795346290932e-09,2.0220935521943427e-11,0.0007245277261043739,7.40892720916039e-09,344093.0264551416,3.1335145890721444e-06
48,3.303082795486245e-09,1.277900955398924e-11,0.0006687797414790365,5.343146656266449e-09,526200.1264358719,2.6479734898358442e-06
49,2.4254265318124346e-09,8.052978541939851e-12,0.0006178562178190195,3.854948191847413e-09,805952.9083691074,2.2104529297410963e-06
50,1.78188019212548e-09,5.0948137224266366e-12,0.000571082928803838,2.7828479369353365e-09,1236283.415553494,1.880280918493708e-06
51,1.309710081784624e-09,3.217021600089515e-12,0.0005282741353103362,2.008007083195167e-09,1899180.6796057322,1.5770957434059412e-06
52,9.630835890656575e-10,2.036087102320177e-12,0.0004888921534442552,1.4423011225280597e-09,2922019.590716984,1.3467519794208326e-06
53,7.084869564632064e-10,1.2886339370991512e-12,0.0004527814849674543,1.0404916943097432e-09,4503334.691216404,1.1340140619918279e-06
54,5.213949362443675e-10,8.176722446713252e-13,0.0004195121736596687,7.493058729830318e-10,6951384.903458841,9.733699116712983e-07
55,3.838466107465471e-10,5.167179482718517e-13,0.00038895302834817313,5.419470158821197e-10,10745390.70922463,8.184427704790814e-07
56,2.82679618861322e-10,3.277325025869847e-13,0.000360759250255961,3.9140412381406706e-10,16631548.687546615,7.008752860081812e-07
57,2.0824164074022337e-10,2.0739566608929215e-13,0.0003348194576579888,2.8390070146384223e-10,25772966.155092113,5.942913125829407e-07
58,1.5345054848763024e-10,1.3187022853770108e-13,0.00031085630865588767,2.0638351511151735e-10,39984370.05172022,5.134117934275102e-07
59,1.1310687737943604e-10,8.362892422463679e-14,0.000288774757789726,1.4917824739375707e-10,62099277.19066743,4.357129413107435e-07
60,8.339153345796923e-11,5.3235585495393695e-14,0.00026835101948718954,1.0855535551124001e-10,96545945.43340257,3.7819572451958794e-07
61,6.149786987450878e-11,3.378391439668258e-14,0.0002495036552139596,7.873464701134893e-11,150249738.67210335,3.219579643015222e-07
62,4.536255558341308e-11,2.152996863156885e-14,0.00023205150274242255,5.736471960465759e-11,234051085.31140214,2.800158844200399e-07
63,3.346786719010318e-11,1.3836333393626307e-14,0.00021592455123517566,4.169206993323893e-11,364928830.1271738,2.3838301155696526e-07
64,2.4697153725635524e-11,8.947673911679922e-15,0.00020097564838148857,3.028170841040445e-11,569500386.192581,2.0703881421662232e-07
65,1.82283948292365e-11,5.796574651423716e-15,0.0001871444462333147,2.2018243189018905e-11,889513371.0029743,1.7699190084673702e-07
66,1.3456391505942067e-11,3.855178136739847e-15,0.0001743110038851126,1.5960250157076103e-11,1390504957.4742596,1.5466394673693013e-07
67,9.935380007738104e-12,2.6816362986321663e-15,0.00016242318937179459,1.1604619530651619e-11,2175400902.6393504,1.3237712003919429e-07
68,7.336894016077878e-12,1.9841956737959093e-15,0.00015138289642960848,8.44268416676723e-12,3405975726.216617,1.157687081799043e-07
69,5.41878099362243e-12,1.5350571424191566e-15,0.00014114501027607648,6.171645432590096e-12,5336593029.642978,9.898005783777018e-08
70,4.0027819570743054e-12,1.2296583725623853e-15,0.000131628997766868,4.515415773200347e-12,8367461927.924207,8.647913445824681e-08
71,2.9571584962979756e-12,1.0855904450344565e-15,0.00012279575925889277,3.2980887764235353e-12,13128501934.60769,7.397919825150264e-08
72,2.185029495425878e-12,1.1555370487345898e-15,0.00011457894931547914,2.395073379854492e-12,20611735999.53327,6.422158750440636e-08
73,1.6147291934679248e-12,1.0691490463333187e-15,0.00010694463970313092,1.755261003081935e-12,32380040377.359047,5.5425769298086225e-08
74,1.1935314687790053e-12,1.0137863041793436e-15,9.983797665870835e-05,1.2765728861950753e-12,50896848627.79271,4.828204703133429e-08
75,8.822477569668156e-13,9.598322996585313e-16,9.322948864776124e-05,9.315964172049025e-13,80046493375.18558,4.1687754737174564e-08
76,6.523136835661119e-13,8.398262009856714e-16,8.707366095660703e-05,6.763138584590085e-13,125956571546.50822,3.649243235629521e-08
77,4.823653937831063e-13,1.0276198609333774e-15,8.134487035405982e-05,4.947246868140558e-13,198296704656.94672,3.127313864065589e-08
78,3.568246107436985e-13,9.251421556528367e-16,7.600521772249628e-05,3.631798248649213e-13,312332428988.38556,2.7324849476789052e-08
79,2.6399684053123766e-13,9.502324936689037e-16,7.10324081720603e-05,2.657934358521524e-13,492171010452.4689,2.3347961648192508e-08
80,1.9533056241399052e-13,9.744614782949393e-16,6.639477437326317e-05,1.9547273340569865e-13,775897298235.988,2.0336354708047276e-08
81,1.4467372402160493e-13,9.562656637145607e-16,6.207290395626113e-05,1.4358001274827976e-13,1223694627071.2434,1.744279356501928e-08
82,1.071890703108088e-13,1.1057098421676912e-15,5.804024695804975e-05,1.0458021581047718e-13,1930702941430.6602,1.5110626508531816e-08
83,7.94661366383529e-14,1.0845100200790203e-15,5.4279890270395544e-05,7.672137882594933e-14,3046747655946.0386,1.3043916463458113e-08
84,5.895757738226274e-14,1.0546071769476007e-15,5.0769501033991614e-05,5.6403577896758155e-14,4812064719000.954,1.1374380230083383e-08
85,4.379943267149455e-14,8.282652423199747e-16,4.749433522015287e-05,4.1508004365784084e-14,7604203222742.822,9.851137965482747e-09
86,3.254440555966474e-14,8.296018422422378e-16,4.4435547483737874e-05,3.066561384281215e-14,12021334693772.223,8.638468973127494e-09
